VentaID,FacturaID,Fecha,ClienteID,VendedorID,ProductoID,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,TotalCosto,Margen,CanalVenta
261,97,2024-08-18,503,11,10,8,22676.76,18140.64,0.0,181414.09,145125.12,36288.97,Presencial
262,97,2024-09-07,503,11,30,1,26649.97,20803.28,0.0,26649.97,20803.28,5846.69,Presencial
263,97,2024-09-12,503,11,19,6,3461.09,2527.43,0.0,20766.54,15164.58,5601.96,Presencial
264,97,2024-12-24,503,11,15,7,10055.37,7527.15,0.0,70387.57,52690.08,17697.49,Presencial
265,98,2024-07-16,54,8,23,7,1209.98,860.77,0.0,8469.89,6025.4,2444.48,Presencial
266,99,2024-12-19,409,2,16,2,604.41,436.06,0.0,1208.82,872.12,336.7,Teléfono
267,99,2025-01-02,409,2,6,2,15409.02,13033.96,0.0,30818.03,26067.92,4750.12,Teléfono
268,99,2024-12-22,409,2,28,4,3879.29,3103.75,0.0,15517.17,12414.99,3102.18,Teléfono
269,100,2025-05-21,532,1,10,6,22965.96,17371.23,0.0,137795.74,104227.4,33568.34,Teléfono
270,100,2025-03-08,532,1,23,6,3044.6,2090.19,0.0,18267.61,12541.15,5726.46,Teléfono
271,100,2025-03-12,532,1,19,13,5469.11,3886.02,0.0,71098.38,50518.2,20580.18,Teléfono
272,100,2025-04-13,532,1,16,9,4551.12,3216.08,853.55,40106.53,28944.7,11161.83,Teléfono
273,101,2024-05-08,415,3,19,32,548.2,426.37,1183.93,16358.47,13643.84,2714.63,WhatsApp
274,101,2024-06-30,415,3,26,6,1261.05,1028.2,330.48,7235.82,6169.2,1066.62,WhatsApp
275,102,2025-08-19,349,8,20,13,833.57,603.66,0.0,10836.42,7847.55,2988.87,WhatsApp
276,102,2025-09-09,349,8,9,3,11322.92,9186.11,0.0,33968.75,27558.32,6410.43,WhatsApp
277,103,2025-11-29,112,6,25,6,1023.53,856.67,263.6,5877.58,5140.02,737.56,Presencial
278,103,2025-12-29,112,6,16,1,537.91,420.39,0.0,537.91,420.39,117.52,Presencial
279,104,2024-12-12,169,7,25,5,3523.42,2587.8,0.0,17617.1,12939.01,4678.09,WhatsApp
280,104,2024-12-22,169,7,24,6,2739.02,2031.18,0.0,16434.09,12187.1,4246.99,WhatsApp
281,105,2025-08-23,68,13,24,11,2469.65,1784.71,1689.22,25476.91,19631.83,5845.08,Presencial
282,105,2025-09-03,68,13,18,28,3890.76,2911.85,3588.95,105352.33,81531.74,23820.59,Presencial
283,105,2025-12-23,68,13,25,28,3051.73,2266.6,2551.01,82897.49,63464.69,19432.8,Presencial
284,106,2025-02-19,198,11,13,2,195805.51,146070.26,0.0,391611.02,292140.51,99470.51,Teléfono
285,106,2025-03-03,198,11,15,3,89683.97,62792.52,0.0,269051.91,188377.57,80674.34,Teléfono
286,107,2025-02-26,212,13,18,4,4809.02,3533.23,0.0,19236.08,14132.92,5103.16,Teléfono
287,107,2025-06-18,212,13,27,4,1644.66,1170.79,153.71,6424.93,4683.16,1741.77,Teléfono
288,107,2025-04-17,212,13,21,14,3685.14,2683.23,1499.61,50092.35,37565.22,12527.13,Teléfono
289,107,2025-03-28,212,13,24,4,3059.84,2129.6,0.0,12239.36,8518.4,3720.96,Teléfono
290,108,2024-10-27,418,5,19,4,2074.0,1473.65,0.0,8295.98,5894.59,2401.39,Web
291,108,2024-12-04,418,5,3,4,36031.8,29573.5,0.0,144127.2,118293.98,25833.22,Web
292,109,2024-12-27,353,12,23,5,493.57,347.05,79.06,2388.77,1735.24,653.54,Web
293,109,2024-12-23,353,12,19,12,1395.86,1032.57,527.29,15917.18,12390.88,3526.3,Web
294,109,2025-02-10,353,12,10,2,3552.62,2953.78,0.0,7105.23,5907.56,1197.68,Web
295,110,2024-01-01,377,4,24,15,1374.12,981.84,1133.15,19478.65,14727.6,4751.05,Teléfono
296,110,2024-01-12,377,4,21,23,1687.99,1244.79,0.0,38823.71,28630.17,10193.54,Teléfono
297,110,2024-01-19,377,4,25,17,1701.72,1269.62,1898.33,27030.91,21583.58,5447.33,Teléfono
298,111,2024-12-09,475,8,15,3,2140.16,1714.19,0.0,6420.46,5142.57,1277.9,Teléfono
299,111,2024-12-20,475,8,18,6,1482.21,1218.92,0.0,8893.23,7313.49,1579.74,Teléfono
300,112,2025-08-14,501,14,24,35,1194.96,887.49,2029.83,39793.77,31062.21,8731.55,WhatsApp
301,112,2025-09-23,501,14,10,8,3820.9,3007.45,0.0,30567.2,24059.57,6507.63,WhatsApp
302,113,2025-07-19,280,14,10,6,4743.48,3812.43,0.0,28460.89,22874.56,5586.33,Teléfono
303,113,2025-05-04,280,14,26,10,2631.81,2083.2,904.59,25413.52,20831.98,4581.54,Teléfono
304,113,2025-04-06,280,14,16,6,946.78,702.23,0.0,5680.69,4213.38,1467.32,Teléfono
305,113,2025-04-03,280,14,11,3,15266.79,12347.63,0.0,45800.37,37042.88,8757.49,Teléfono
306,113,2025-02-26,280,14,27,11,826.62,605.97,410.28,8682.53,6665.72,2016.81,Teléfono
307,114,2025-04-04,409,3,30,6,7973.1,6288.35,0.0,47838.58,37730.11,10108.48,Teléfono
308,115,2024-01-08,371,4,2,4,24218.58,20377.76,0.0,96874.32,81511.04,15363.28,Teléfono
309,115,2024-01-27,371,4,9,15,12740.71,10489.22,0.0,191110.65,157338.3,33772.35,Teléfono
310,116,2024-10-31,15,5,14,3,28209.83,21882.84,0.0,84629.49,65648.52,18980.97,Presencial
311,116,2024-12-26,15,5,13,4,24448.93,18987.21,0.0,97795.73,75948.83,21846.9,Presencial
312,117,2024-03-27,498,1,12,2,3816.65,2896.26,0.0,7633.3,5792.52,1840.78,WhatsApp
313,117,2024-10-30,498,1,21,8,2093.14,1541.23,417.47,16327.65,12329.84,3997.81,WhatsApp
314,117,2024-11-17,498,1,25,6,2015.52,1574.66,464.49,11628.63,9447.96,2180.67,WhatsApp
315,118,2024-11-06,66,10,30,5,5416.28,4176.83,594.13,26487.25,20884.16,5603.08,Presencial
316,119,2025-09-09,177,14,8,2,17648.71,14633.78,0.0,35297.42,29267.57,6029.86,WhatsApp
317,119,2025-11-17,177,14,11,5,14134.72,11171.24,0.0,70673.58,55856.22,14817.36,WhatsApp
318,120,2025-06-22,19,4,16,24,688.07,497.09,1085.83,15427.83,11930.07,3497.76,Correo
319,120,2025-08-17,19,4,19,22,831.58,603.39,911.6,17383.19,13274.63,4108.56,Correo
320,120,2025-06-27,19,4,8,9,8376.49,6710.17,0.0,75388.41,60391.52,14996.9,Correo
321,121,2024-08-09,571,15,15,4,6135.32,4662.11,0.0,24541.3,18648.43,5892.86,WhatsApp
322,121,2024-08-21,571,15,16,39,1780.03,1280.44,4049.2,65372.05,49937.0,15435.05,WhatsApp
323,122,2024-04-24,565,9,21,10,5032.99,3694.79,3149.2,47180.7,36947.9,10232.8,Teléfono
324,122,2024-05-19,565,9,20,8,3117.86,2246.58,0.0,24942.88,17972.64,6970.24,Teléfono
325,122,2024-06-10,565,9,30,2,14415.55,11536.26,0.0,28831.1,23072.52,5758.58,Teléfono
326,123,2024-03-17,367,12,9,5,29999.02,23744.8,2937.4,147057.68,118723.98,28333.7,WhatsApp
327,124,2025-03-22,105,7,22,4,1900.81,1427.06,0.0,7603.25,5708.23,1895.02,WhatsApp
328,124,2025-04-28,105,7,14,2,42085.51,32079.93,0.0,84171.02,64159.86,20011.16,WhatsApp
329,125,2024-04-05,570,8,1,3,12888.31,10938.51,0.0,38664.92,32815.52,5849.41,Teléfono
330,126,2025-11-26,143,12,11,2,21569.33,16625.74,0.0,43138.66,33251.47,9887.18,Presencial
331,126,2025-06-08,143,12,16,9,2240.38,1544.8,855.71,19307.7,13903.25,5404.46,Presencial
332,127,2025-04-10,352,3,23,17,461.42,354.6,229.7,7614.38,6028.28,1586.1,Teléfono
333,127,2025-04-26,352,3,22,21,281.6,231.96,165.32,5748.21,4871.1,877.11,Teléfono
334,127,2025-05-01,352,3,9,2,11818.62,10050.35,0.0,23637.23,20100.69,3536.54,Teléfono
335,128,2024-08-25,274,15,3,4,25864.2,20826.33,1978.11,101834.76,83305.31,18529.45,Teléfono
336,128,2024-10-01,274,15,30,2,8261.0,6476.73,0.0,16522.0,12953.46,3568.54,Teléfono
337,128,2024-10-29,274,15,24,3,3325.97,2355.79,0.0,9977.9,7067.38,2910.52,Teléfono
338,128,2025-02-06,274,15,21,11,2796.33,2124.32,784.3,29975.33,23367.52,6607.81,Teléfono
339,129,2025-03-22,359,4,7,3,10111.03,7930.84,0.0,30333.08,23792.54,6540.55,Presencial
340,129,2025-03-28,359,4,20,15,1896.65,1369.39,1144.99,27304.8,20540.81,6763.99,Presencial
341,130,2024-02-20,162,2,3,10,12450.65,10609.91,8697.48,115809.0,106099.11,9709.89,Teléfono
342,130,2024-04-09,162,2,13,9,4558.68,3558.63,1290.67,39737.44,32027.7,7709.75,Teléfono
343,130,2024-04-26,162,2,22,13,233.46,183.72,83.6,2951.4,2388.38,563.03,Teléfono
344,130,2024-05-18,162,2,19,34,706.14,528.99,1824.03,22184.79,17985.6,4199.19,Teléfono
345,131,2024-01-01,138,10,21,9,1911.96,1404.34,0.0,17207.63,12639.02,4568.62,Teléfono
346,131,2024-02-09,138,10,30,2,5503.68,4344.51,0.0,11007.36,8689.01,2318.35,Teléfono
347,131,2024-02-22,138,10,16,8,991.81,699.82,238.26,7696.21,5598.59,2097.62,Teléfono
348,132,2025-10-29,346,2,20,3,1169.32,830.87,95.61,3412.35,2492.61,919.74,WhatsApp
349,133,2025-08-13,363,5,23,22,570.27,405.6,0.0,12546.02,8923.2,3622.82,WhatsApp
350,133,2025-07-17,363,5,20,35,1056.07,779.42,3293.81,33668.75,27279.8,6388.96,WhatsApp
351,133,2025-06-11,363,5,14,3,7725.07,6127.68,0.0,23175.22,18383.04,4792.18,WhatsApp
352,134,2025-05-27,6,6,4,5,5589.43,5202.58,1077.76,27106.51,26012.92,1093.59,WhatsApp
353,134,2025-11-10,6,6,7,10,2331.19,2100.14,0.0,23311.9,21001.4,2310.5,WhatsApp
354,135,2024-02-26,148,8,22,14,687.84,517.52,0.0,9629.8,7245.31,2384.49,Teléfono
355,135,2024-03-25,148,8,27,5,1464.14,1020.05,0.0,7320.69,5100.26,2220.43,Teléfono
356,136,2025-11-17,240,8,13,2,5233.11,4066.73,0.0,10466.23,8133.45,2332.78,Correo
357,136,2025-07-12,240,8,8,2,8483.6,6815.47,0.0,16967.2,13630.94,3336.26,Correo
358,136,2025-06-24,240,8,7,3,4219.61,3440.37,0.0,12658.82,10321.11,2337.71,Correo
359,136,2025-06-02,240,8,24,8,1079.02,773.06,0.0,8632.17,6184.46,2447.7,Correo
360,136,2025-03-16,240,8,6,4,27464.33,23007.32,0.0,109857.32,92029.27,17828.05,Correo
361,137,2024-07-12,78,7,18,6,5900.62,4412.58,0.0,35403.72,26475.48,8928.24,Teléfono
362,137,2024-10-21,78,7,22,12,961.93,726.5,0.0,11543.16,8718.0,2825.16,Teléfono
363,137,2024-10-09,78,7,7,3,15231.1,12054.98,0.0,45693.3,36164.94,9528.36,Teléfono
364,137,2024-10-01,78,7,2,4,76027.63,60714.43,0.0,304110.52,242857.72,61252.8,Teléfono
365,138,2024-12-26,331,4,4,8,14245.79,12293.94,0.0,113966.35,98351.46,15614.9,Teléfono
366,138,2025-01-28,331,4,19,4,1823.31,1375.68,0.0,7293.24,5502.71,1790.53,Teléfono
367,138,2025-01-21,331,4,12,7,3322.53,2676.0,572.85,22684.83,18731.98,3952.85,Teléfono
368,139,2024-09-05,98,8,17,6,8100.4,5795.8,1832.51,46769.87,34774.83,11995.04,Teléfono
369,139,2024-09-30,98,8,11,2,11249.28,8562.39,0.0,22498.56,17124.78,5373.78,Teléfono
370,140,2025-05-14,546,13,24,4,1218.59,916.72,0.0,4874.35,3666.86,1207.49,Teléfono
371,141,2024-09-04,99,7,6,14,35720.3,29987.24,25637.24,483420.04,419821.48,63598.56,Presencial
372,141,2024-12-07,99,7,10,2,11535.83,9081.35,0.0,23071.67,18162.7,4908.97,Presencial
373,141,2024-12-17,99,7,22,9,547.81,427.5,129.94,4800.37,3847.5,952.87,Presencial
374,141,2025-01-04,99,7,20,4,1717.49,1222.15,0.0,6869.95,4888.61,1981.34,Presencial
375,142,2025-06-29,184,3,27,24,804.62,581.95,536.81,18773.99,13966.8,4807.19,WhatsApp
376,143,2024-11-15,254,4,13,5,5125.57,4185.62,0.0,25627.86,20928.1,4699.76,Teléfono
377,143,2025-01-05,254,4,29,6,9524.59,8548.79,0.0,57147.5,51292.78,5854.72,Teléfono
378,143,2024-12-14,254,4,21,13,1246.46,1012.49,704.44,15499.47,13162.32,2337.15,Teléfono
379,143,2024-12-05,254,4,10,21,3209.49,2788.06,4574.1,62825.19,58549.27,4275.92,Teléfono
380,144,2025-05-06,191,3,10,2,5653.58,4469.2,0.0,11307.16,8938.4,2368.76,Web
381,144,2025-07-12,191,3,15,32,6285.87,4764.95,12241.82,181805.83,152478.34,29327.49,Web
382,144,2025-06-03,191,3,18,24,4331.65,3345.11,0.0,103959.58,80282.71,23676.87,Web
383,145,2025-10-11,413,12,17,12,14227.07,10645.3,0.0,170724.83,127743.64,42981.19,Correo
384,146,2025-04-16,433,10,29,8,75133.02,61039.31,0.0,601064.17,488314.44,112749.73,Presencial
385,147,2024-01-07,448,9,12,3,9963.62,7563.47,0.0,29890.86,22690.41,7200.45,WhatsApp
386,147,2024-02-10,448,9,20,9,3479.72,2486.67,1264.76,30052.71,22380.06,7672.66,WhatsApp
387,147,2024-03-16,448,9,29,2,41801.05,34335.85,0.0,83602.1,68671.69,14930.41,WhatsApp
388,148,2025-12-09,150,6,21,19,1672.61,1303.22,2014.77,29764.81,24761.23,5003.59,WhatsApp
389,149,2024-01-07,49,3,16,10,291.59,235.14,79.7,2836.17,2351.39,484.79,Teléfono
390,149,2024-02-11,49,3,26,19,817.1,673.94,805.58,14719.41,12804.78,1914.63,Teléfono
391,149,2024-03-14,49,3,24,10,442.72,366.14,0.0,4427.2,3661.4,765.8,Teléfono
392,150,2024-06-20,225,13,20,14,735.61,571.31,0.0,10298.57,7998.31,2300.26,WhatsApp
393,150,2024-09-15,225,13,17,19,4339.76,3399.76,0.0,82455.52,64595.36,17860.15,WhatsApp
394,151,2024-01-16,62,5,2,2,38684.72,30513.22,0.0,77369.42,61026.45,16342.97,WhatsApp
395,151,2024-01-20,62,5,22,11,609.36,460.58,309.44,6393.52,5066.41,1327.11,WhatsApp
396,151,2024-02-09,62,5,10,7,7349.68,5821.91,2084.8,49362.99,40753.39,8609.6,WhatsApp
397,152,2025-02-03,398,11,9,6,12092.35,10182.22,0.0,72554.09,61093.34,11460.76,Presencial
398,152,2025-06-08,398,11,12,5,1537.92,1261.39,0.0,7689.6,6306.94,1382.66,Presencial
399,152,2025-09-17,398,11,16,19,460.22,334.99,572.06,8172.16,6364.76,1807.4,Presencial
400,153,2025-12-02,212,2,19,9,1656.53,1147.05,0.0,14908.77,10323.45,4585.32,Teléfono
401,154,2025-09-25,105,5,15,5,7334.31,5422.23,0.0,36671.54,27111.17,9560.36,Teléfono
402,154,2025-10-17,105,5,19,6,2539.35,1827.22,0.0,15236.1,10963.35,4272.75,Teléfono
403,155,2025-09-03,288,13,25,4,1678.24,1280.64,0.0,6713.0,5122.57,1590.43,Presencial
404,155,2025-07-03,288,13,30,2,3479.6,2849.26,0.0,6959.2,5698.53,1260.68,Presencial
405,156,2024-07-21,171,2,28,12,6070.27,4738.96,0.0,72843.21,56867.58,15975.63,Teléfono
406,156,2025-01-12,171,2,14,5,7943.68,6376.88,0.0,39718.43,31884.38,7834.05,Teléfono
407,156,2025-01-11,171,2,18,10,2278.12,1724.21,1118.48,21662.77,17242.12,4420.64,Teléfono
408,156,2024-10-04,171,2,11,4,9095.47,7023.61,0.0,36381.9,28094.43,8287.47,Teléfono
409,156,2025-02-21,171,2,13,5,7157.46,5554.6,0.0,35787.3,27773.02,8014.28,Teléfono
410,157,2024-08-27,18,14,13,1,5742.91,4563.57,0.0,5742.91,4563.57,1179.34,WhatsApp
411,157,2024-12-05,18,14,21,16,1427.06,1090.61,0.0,22832.88,17449.8,5383.08,WhatsApp
412,157,2025-01-15,18,14,4,4,14752.36,12278.3,0.0,59009.43,49113.18,9896.25,WhatsApp
413,158,2024-02-01,352,8,30,3,7036.2,5699.77,0.0,21108.6,17099.3,4009.3,Presencial
414,158,2024-06-09,352,8,29,6,20265.86,16662.82,0.0,121595.16,99976.91,21618.25,Presencial
415,158,2024-06-27,352,8,9,9,21238.35,17271.33,0.0,191145.14,155442.0,35703.14,Presencial
416,158,2024-06-27,352,8,22,19,508.65,397.89,0.0,9664.41,7559.82,2104.58,Presencial
417,159,2024-07-29,106,13,25,16,970.14,809.63,0.0,15522.24,12954.05,2568.19,Teléfono
418,159,2025-01-09,106,13,22,9,211.8,172.5,0.0,1906.2,1552.5,353.7,Teléfono
419,159,2024-12-22,106,13,21,43,972.66,799.6,3359.56,38464.82,34382.63,4082.2,Teléfono
420,159,2024-12-19,106,13,13,3,4016.7,3407.94,0.0,12050.1,10223.82,1826.28,Teléfono
421,160,2025-10-06,522,3,8,17,20764.89,16784.35,0.0,353003.13,285333.91,67669.22,Presencial
422,160,2025-10-10,522,3,19,89,2049.93,1467.58,16369.34,166074.83,130615.06,35459.76,Presencial
423,160,2025-10-21,522,3,23,23,1135.4,771.73,0.0,26114.29,17749.73,8364.56,Presencial
424,160,2025-12-29,522,3,1,7,30083.83,25025.1,10212.01,202621.45,175175.72,27445.73,Presencial
425,161,2025-05-05,164,7,16,9,1006.61,736.91,0.0,9059.53,6632.2,2427.33,Presencial
426,161,2025-05-25,164,7,22,9,413.29,314.79,0.0,3719.6,2833.14,886.46,Presencial
427,161,2025-12-13,164,7,25,4,1920.81,1497.89,182.57,7500.65,5991.57,1509.08,Presencial
428,162,2024-02-17,304,9,15,27,11823.61,8546.66,11354.55,307882.93,230759.85,77123.08,Correo
429,163,2025-12-19,354,12,19,5,1266.9,927.65,0.0,6334.5,4638.24,1696.26,Correo
430,163,2025-12-09,354,12,13,2,8111.51,6299.5,0.0,16223.02,12598.99,3624.02,Correo
431,163,2025-07-06,354,12,23,7,691.69,497.76,199.44,4642.4,3484.32,1158.08,Correo
432,164,2025-09-09,196,6,9,7,5143.13,4613.63,730.92,35271.01,32295.41,2975.6,Teléfono
433,164,2025-09-30,196,6,16,15,310.17,249.33,0.0,4652.62,3740.02,912.6,Teléfono
434,164,2025-10-13,196,6,7,12,1925.16,1734.82,0.0,23101.88,20817.86,2284.03,Teléfono
435,165,2024-07-04,364,4,9,11,20185.73,16385.78,0.0,222043.01,180243.62,41799.38,Correo
436,165,2024-07-13,364,4,26,5,3450.98,2588.12,0.0,17254.92,12940.62,4314.3,Correo
437,165,2024-07-23,364,4,16,4,1202.17,879.97,0.0,4808.69,3519.89,1288.8,Correo
438,166,2024-07-01,318,4,26,17,2005.22,1659.61,0.0,34088.82,28213.38,5875.43,WhatsApp
439,167,2025-12-20,433,15,1,2,54901.62,44398.83,0.0,109803.25,88797.65,21005.6,Presencial
440,167,2025-07-16,433,15,17,20,16687.13,12196.8,10452.83,323289.85,243936.09,79353.76,Presencial
441,167,2025-08-29,433,15,16,10,2431.05,1693.24,1150.93,23159.6,16932.38,6227.23,Presencial
442,167,2025-06-30,433,15,18,6,5854.99,4345.03,0.0,35129.94,26070.17,9059.77,Presencial
443,168,2024-07-11,52,1,29,5,17492.72,14475.18,2400.62,85663.13,72375.89,13287.25,WhatsApp
444,168,2024-07-19,52,1,20,21,1441.7,1047.44,1559.08,28716.67,21996.29,6720.38,WhatsApp
445,169,2024-03-17,517,1,24,8,1639.23,1177.55,0.0,13113.86,9420.4,3693.46,Presencial
446,169,2024-05-06,517,1,18,6,3986.39,2993.03,583.8,22995.97,17958.19,5037.78,Presencial
447,169,2024-07-07,517,1,20,10,1251.1,905.14,284.75,12226.22,9051.43,3174.79,Presencial
448,170,2024-07-21,478,15,25,14,5213.93,3832.25,0.0,72995.06,53651.54,19343.52,Presencial
449,170,2024-08-05,478,15,12,6,9663.16,7088.99,2661.34,55317.64,42533.96,12783.69,Presencial
450,171,2025-10-15,257,10,21,17,3040.2,2270.11,2892.58,48790.82,38591.87,10198.95,WhatsApp
451,172,2025-03-19,371,13,18,15,5172.45,3872.99,4843.28,72743.47,58094.85,14648.62,Correo
452,172,2025-03-26,371,13,12,2,7302.37,5538.55,0.0,14604.74,11077.1,3527.64,Correo
453,173,2025-08-14,211,3,9,7,24635.64,19309.46,0.0,172449.54,135166.25,37283.29,Teléfono
454,174,2025-05-10,254,14,29,11,16644.43,14033.51,15034.46,171361.9,154368.61,16993.29,WhatsApp
455,174,2025-04-16,254,14,22,21,439.7,344.22,278.3,8955.29,7228.68,1726.61,WhatsApp
456,174,2025-02-18,254,14,21,37,2165.49,1611.31,4755.55,75367.75,59618.32,15749.42,WhatsApp
457,174,2025-02-14,254,14,23,26,740.57,523.07,0.0,19254.81,13599.85,5654.96,WhatsApp
458,174,2025-02-08,254,14,19,12,1359.65,975.33,426.71,15889.12,11704.01,4185.11,WhatsApp
459,174,2025-02-04,254,14,26,24,3034.75,2350.77,3570.91,69262.99,56418.44,12844.55,WhatsApp
460,175,2024-03-10,433,13,21,16,7826.56,5552.6,3343.96,121880.96,88841.66,33039.29,WhatsApp
461,175,2024-04-30,433,13,13,3,31029.36,23117.16,2545.26,90542.81,69351.47,21191.34,WhatsApp
462,175,2024-06-14,433,13,25,2,7795.31,5659.02,0.0,15590.61,11318.05,4272.56,WhatsApp
463,176,2024-08-24,217,14,23,18,865.62,635.96,1056.56,14524.6,11447.24,3077.35,Teléfono
464,176,2024-09-10,217,14,16,5,1347.98,980.92,0.0,6739.88,4904.62,1835.26,Teléfono
465,177,2025-06-02,49,11,21,16,938.62,743.08,0.0,15017.93,11889.32,3128.61,WhatsApp
466,177,2025-06-08,49,11,22,15,195.19,157.88,70.64,2857.17,2368.2,488.97,WhatsApp
467,177,2025-08-22,49,11,13,5,6105.39,4914.52,363.58,29937.93,24572.6,5365.33,WhatsApp
468,177,2025-09-05,49,11,1,8,8594.66,7526.9,0.0,68757.33,60215.2,8542.13,WhatsApp
469,178,2025-07-01,536,14,26,12,3137.29,2363.47,857.52,36789.98,28361.66,8428.32,Presencial
470,178,2025-07-16,536,14,11,2,17425.12,13935.54,0.0,34850.24,27871.09,6979.15,Presencial
471,178,2025-10-14,536,14,7,7,7092.47,5740.43,0.0,49647.28,40183.01,9464.27,Presencial
472,179,2025-04-06,147,7,11,3,17479.25,13472.28,648.89,51788.85,40416.85,11372.0,Correo
473,179,2025-04-05,147,7,24,8,2795.73,1997.68,0.0,22365.83,15981.41,6384.42,Correo
474,179,2025-02-18,147,7,9,1,30074.91,23118.02,0.0,30074.91,23118.02,6956.89,Correo
475,179,2024-12-22,147,7,23,8,1138.58,809.27,0.0,9108.61,6474.17,2634.44,Correo
476,179,2024-11-27,147,7,13,1,13406.31,10295.75,0.0,13406.31,10295.75,3110.56,Correo
477,180,2024-01-09,151,2,5,4,24307.72,22022.56,0.0,97230.9,88090.24,9140.66,WhatsApp
478,180,2024-01-28,151,2,30,11,3912.69,3239.92,1428.59,41611.01,35639.18,5971.84,WhatsApp
479,181,2025-12-22,221,1,13,2,51602.26,37921.36,0.0,103204.51,75842.71,27361.8,Teléfono
480,182,2025-11-20,351,15,8,4,21417.4,16923.78,0.0,85669.6,67695.12,17974.48,Teléfono
481,182,2025-12-17,351,15,5,4,63257.68,53037.22,0.0,253030.72,212148.88,40881.84,Teléfono
482,182,2025-12-18,351,15,19,8,2079.45,1527.95,0.0,16635.6,12223.6,4412.0,Teléfono
483,183,2025-05-13,170,6,2,16,13819.46,12597.09,14171.61,206939.81,201553.49,5386.32,WhatsApp
484,183,2025-05-25,170,6,26,30,1170.06,1018.17,1620.59,33481.16,30545.1,2936.06,WhatsApp
485,183,2025-06-12,170,6,13,9,3262.63,2905.85,0.0,29363.63,26152.63,3211.0,WhatsApp
486,184,2024-03-09,97,12,15,29,5063.55,3687.53,8245.27,138597.68,106938.44,31659.24,Presencial
487,184,2024-05-05,97,12,27,16,1232.7,869.03,1074.6,18648.6,13904.4,4744.2,Presencial
488,184,2024-05-14,97,12,26,6,3910.66,2970.62,0.0,23463.94,17823.74,5640.21,Presencial
489,184,2024-05-23,97,12,16,39,1456.65,1010.57,4816.79,51992.56,39412.33,12580.23,Presencial
490,185,2024-08-16,248,6,15,14,1504.28,1365.66,910.14,19621.84,19119.15,502.7,Teléfono
491,185,2024-09-28,248,6,22,9,108.9,103.07,33.66,946.49,927.65,18.83,Teléfono
492,186,2024-03-30,418,8,16,4,1411.14,1039.62,0.0,5644.55,4158.46,1486.08,WhatsApp
493,186,2024-04-28,418,8,27,7,777.88,556.15,261.83,5183.3,3893.06,1290.24,WhatsApp
494,186,2024-09-03,418,8,10,11,4448.1,3581.18,1173.64,47755.46,39393.02,8362.44,WhatsApp
495,187,2025-10-20,339,15,10,2,41700.34,32085.11,0.0,83400.68,64170.23,19230.45,WhatsApp
496,187,2025-07-28,339,15,17,6,59469.93,41700.78,0.0,356819.58,250204.71,106614.87,WhatsApp
497,187,2025-03-31,339,15,18,12,21011.59,15053.72,8782.52,243356.55,180644.58,62711.97,WhatsApp
498,188,2025-03-04,324,1,23,13,1448.44,1035.73,564.75,18264.97,13464.49,4800.48,Teléfono
499,188,2025-03-08,324,1,28,2,15329.18,11264.6,0.0,30658.36,22529.2,8129.16,Teléfono
500,189,2024-02-10,183,14,12,1,4558.53,3522.51,0.0,4558.53,3522.51,1036.02,Web
501,190,2024-06-18,393,11,19,11,2172.07,1572.8,0.0,23892.82,17300.83,6592.0,Presencial
502,190,2024-08-28,393,11,14,4,15872.73,12250.0,0.0,63490.92,49000.02,14490.9,Presencial
503,191,2025-10-30,98,5,19,2,1030.82,748.36,0.0,2061.64,1496.72,564.93,Correo
504,192,2025-05-05,213,4,30,9,6807.37,5421.08,0.0,61266.35,48789.7,12476.65,WhatsApp
505,192,2025-06-08,213,4,25,19,2374.93,1771.15,2252.37,42871.27,33651.77,9219.5,WhatsApp
506,192,2025-06-16,213,4,20,21,1531.99,1082.53,711.38,31460.41,22733.15,8727.26,WhatsApp
507,193,2025-11-19,556,12,26,19,1919.0,1456.64,750.77,35710.29,27676.2,8034.09,WhatsApp
508,193,2025-11-14,556,12,20,33,840.89,598.84,1550.58,26198.94,19761.63,6437.32,WhatsApp
509,193,2025-09-16,556,12,23,33,441.96,320.59,1302.3,13282.25,10579.4,2702.85,WhatsApp
510,193,2025-08-17,556,12,11,10,6528.09,5361.89,4031.48,61249.45,53618.92,7630.53,WhatsApp
511,194,2024-01-16,544,9,19,12,2323.22,1676.98,650.65,27228.04,20123.71,7104.32,Teléfono
512,195,2025-01-12,494,8,24,20,1197.68,895.48,1356.8,22596.88,17909.52,4687.36,WhatsApp
513,196,2025-06-10,396,4,23,11,741.28,524.39,0.0,8154.08,5768.29,2385.79,Teléfono
514,197,2025-08-02,9,13,10,5,5481.38,4288.82,1266.83,26140.07,21444.11,4695.96,Web
515,197,2025-12-14,9,13,17,5,7752.4,5749.14,867.31,37894.72,28745.69,9149.03,Web
516,198,2025-04-08,320,13,24,7,2147.86,1625.98,484.1,14347.57,11381.82,2965.76,Teléfono
517,198,2025-06-07,320,13,13,6,7569.3,5956.16,0.0,45415.8,35736.98,9678.82,Teléfono
518,198,2025-11-02,320,13,16,12,1001.44,721.22,608.22,11409.01,8654.69,2754.32,Teléfono
519,199,2025-01-01,296,7,21,28,2431.63,1791.78,2260.34,65825.3,50169.84,15655.46,Presencial
520,199,2025-05-02,296,7,8,4,15193.52,12285.61,0.0,60774.08,49142.44,11631.64,Presencial
